baitChr	baitStart	baitEnd	baitID	baitName	oeChr	oeStart	oeEnd	oeID	oeName	dist	Mon	Mac0	Mac1	Mac2	Neu	MK	EP	Ery	FoeT	nCD4	tCD4	aCD4	naCD4	nCD8	tCD8	nB	tB
22	17597619	17603360	429643	AC006946.15;CECR6	22	17936943	17940226	429709	.	338095	1.05592617611967	2.45328049195886	2.21809066059549	3.29408306567916	0.753775516727367	3.37500609834476	3.05657877113877	2.96006765182847	2.12089457324458	3.07620784603896	1.4496017264339	2.52366400396779	3.27387039349374	3.05044532612091	2.31934068796167	3.11511487967175	6.47734123076433
22	17597619	17603360	429643	AC006946.15;CECR6	22	17940227	17942457	429710	.	340853	4.00003935177263	3.84121222089578	4.39847893081339	5.67967782385328	1.03154502832138	2.64010822474838	2.62679325653993	2.43350454523569	2.20856795867789	2.05053491106276	4.87380995635099	4.70160309994967	2.81768346467675	4.31066252790192	3.37094027385143	6.02334501240032	4.97197413719804
22	17597619	17603360	429643	AC006946.15;CECR6	22	17946200	17952482	429712	.	348852	3.62841746851282	3.59695042039715	4.24439068774781	0.986588421987233	0.370874726116941	3.4875584920169	4.21863647610826	3.19693380736417	3.93027719518298	3.86483930075747	2.83933085843833	2.10184464259761	4.64983366690811	2.66056160657352	1.85783533906085	5.54636700153614	3.79002047223834
22	17597619	17603360	429643	AC006946.15;CECR6	22	17952483	17957478	429713	.	354491	5.45656065826885	3.80845424621484	2.47635213635223	2.78209249220077	0.558976184917076	3.01531899597573	2.05729816123451	2.09484361869646	3.11763625328668	1.69621574190516	2.55492845611913	2.31566379251856	2.60024848366207	2.34181763022956	1.88854173625356	2.90179926383737	2.34661169108975
22	17597619	17603360	429643	AC006946.15;CECR6	22	17957479	17965791	429714	.	361146	4.5758072879217	3.51962460082758	4.98112531603175	2.40680888100888	1.07714420178057	1.40495738466577	2.28510241245624	1.20616556719423	1.79700872059874	2.30458571221544	4.54225018169611	1.82832811802901	3.24367288493166	2.90500652669844	2.02038989142387	5.41229717094944	2.50702388513878
22	17597619	17603360	429643	AC006946.15;CECR6	22	17965792	17971057	429715	.	367935	5.34844050528293	6.82224876612662	5.60699468214912	4.38219068590129	0.81614043549265	5.84159549922648	5.99553797860499	6.09530860774871	4.39132070451955	5.99411695683789	3.96808067405257	4.00216369539753	6.65826105151838	5.15885568774268	3.73078630568552	8.00305393126797	7.40067714153106
22	17597619	17603360	429643	AC006946.15;CECR6	22	17971058	17971923	429716	.	371001	8.075655070207	13.0546967665888	13.3866170895252	12.3511018516887	1.52436077662502	12.1015053193882	10.4435119353777	7.3662549661718	8.52746989269191	8.27592577821357	7.38966872502332	7.63654155050351	8.74195057062244	8.66925216898756	7.59189339116075	8.5031567992035	8.27595075977893
22	17597619	17603360	429643	AC006946.15;CECR6	22	17971924	17972667	429717	.	371806	8.64576654393262	13.4747756183819	11.6210702910034	12.3782006204977	0.387633340867379	7.34306317997051	10.0448661431004	6.66332082865773	5.19323314655778	9.95149761817008	6.36500105794904	7.65230818512238	8.75989189738838	9.94835248026397	7.60687664180425	9.19521258379017	14.2339825318035
22	17597619	17603360	429643	AC006946.15;CECR6	22	17972668	17977749	429718	.	374719	9.1724478023086	13.5905809169426	13.0006205693208	9.63482863610236	0.981968581241609	7.59779284270331	8.30367944652894	5.49712681548426	7.14203966240436	8.14892443123388	3.55250112147966	6.585218217619	7.99815257602185	5.25496207173455	4.61393249428072	6.94532232873976	8.12811176105583
22	17597619	17603360	429643	AC006946.15;CECR6	22	17977750	17979338	429719	.	378055	9.83826703260981	20.2139080453173	20.2618843228028	25.4963496254964	0.989351489377376	11.7534613591975	14.0315969679546	8.51184168885835	8.90353412224936	10.3516508990904	10.2446038240798	8.63111390951225	10.5872022601559	9.71009790072659	7.88854199157503	13.1712714013005	8.80505216457802
22	17597619	17603360	429643	AC006946.15;CECR6	22	17979339	17981530	429720	.	379945	19.476755815231	26.9724235314041	28.6614435904319	22.5502798087561	3.40228457893193	17.4801747749529	15.7024586802147	12.3955367087797	13.0229474498077	15.9791121224223	16.5207899192521	14.6314668337457	13.2936464666138	13.4429672476632	12.0570826732517	16.4967235369934	10.8131993883921
22	17597619	17603360	429643	AC006946.15;CECR6	22	17981531	17989947	429721	.	385250	2.3172607066906	3.46351951935918	3.9064574299257	5.00849996550196	0.273555787122182	0.621809555919859	2.78496367545522	0	1.09388903534259	2.3583238326309	0.0843587697361503	1.95548390160664	1.70302733568283	1.67642668431566	0.740366873420977	2.01191953088469	2.10483611916134
22	17597619	17603360	429643	AC006946.15;CECR6	22	17989948	18002809	429722	.	395889	2.93956376663038	2.79697600542071	5.93573942875028	5.09071289967264	0.603053175326012	2.84857037669147	3.04888253849445	4.37649489075787	1.9801167810439	0.983111226228723	1.65106963192039	2.83522215141052	2.09962458060206	2.91899456881687	1.7817328824268	3.54323053317281	3.45399808277223
22	17597619	17603360	429643	AC006946.15;CECR6	22	18002810	18003519	429723	.	402675	4.45795343741702	8.9575159981164	7.84888424273334	7.18399409172639	0	6.2869663273348	11.3564248532881	5.72416045190106	3.5313942028643	5.80057190448264	4.20306470561942	3.62944427984655	4.12384783493294	2.54745485004437	5.43718909648829	5.82484381202159	6.1579899212167
22	17597619	17603360	429643	AC006946.15;CECR6	22	18003520	18005721	429724	.	404131	1.96359255729652	5.33962223138832	6.22509269523707	7.39586545475057	0	2.90468962691469	7.81285799172833	1.9709513935122	1.11995154764594	3.19642932902186	2.43018386573544	1.48182815633856	0.897101617992431	2.13916135095492	0.564238618737545	2.05017762369882	2.79554465630967
22	17597619	17603360	429643	AC006946.15;CECR6	22	18005722	18006655	429725	.	405699	0.981795015885438	7.17231572890159	5.11524181786386	6.1169823748181	0.133471604224655	5.60400667492947	9.24739668446856	1.97942183091508	2.12781347490447	4.46112034887256	3.33678903860643	2.5338223408853	2.40929390860577	2.11120790659704	3.41820786682641	5.17551578730645	4.38500929630122
22	17597619	17603360	429643	AC006946.15;CECR6	22	18006656	18007489	429726	.	406583	1.48918293842576	2.8140282890788	6.26624964820142	3.29719543701694	0	2.9212074377331	6.10237304801531	0.842401939011382	2.03471066300924	1.98194673988002	1.03946006176513	1.49026545749607	1.39395506923356	0.6796170001447	1.64960537284545	2.66843103142993	3.38351161524249
22	17597619	17603360	429643	AC006946.15;CECR6	22	18007490	18009664	429727	.	408088	2.87994185151603	17.8759970245148	16.6105494104154	12.939459334732	0.889225106945823	10.50251873602	17.9158747458542	6.23350498696652	6.62828705876631	4.84290685583768	5.05836494858546	6.65116307814546	2.63157663671477	1.534577027585	4.68482168350653	5.71787838346167	5.69048191562531
22	17597619	17603360	429643	AC006946.15;CECR6	22	18009665	18033343	429728	.	421015	1.01587132382706	3.79562301631907	3.62997833482182	4.00477503907573	0.526895148475806	1.52053943099309	5.21676481171193	3.22380455062813	3.9082836998161	1.45972495268169	2.53324277625789	2.74457526091317	0.928229047437834	0.681581412205436	0.578811391506904	1.5330947325503	1.88620991336482
22	17597619	17603360	429643	AC006946.15;CECR6	22	18116094	18116744	429744	.	515930	2.74039606581103	5.18646739452198	3.33185725186591	1.24330647175341	6.63960391219217	1.41522932110194	3.32091846015301	0.64849742245798	3.08803075161703	1.82821944095517	2.79407325961002	3.77733362414086	2.2225540696594	2.05733561263315	2.67375853975253	1.36613286790706	2.07619363285289
22	17597619	17603360	429643	AC006946.15;CECR6	22	18116745	18123289	429745	.	519528	2.9365382362337	4.71897367985887	1.63313584385045	2.99127670412757	5.21752785102078	0.807176820938682	2.18395757159684	0.652991634562258	6.20567918024554	2.46934877944592	2.81249570018424	2.49093322108762	5.94925132797635	3.90697268086398	3.3689580337763	4.0056965943354	1.02589967328402
22	17597619	17603360	429643	AC006946.15;CECR6	22	18159313	18159572	429752	.	558953	5.00936801319146	2.49799487616597	1.76051171403666	1.9373866976393	3.40097710064998	0.261039014106952	1.75304752633713	1.31687676329504	1.41666309100866	0.192486274208418	0.416223835741007	0.771686749960621	1.77605243808301	1.0407282897596	2.15047290177023	2.10013659821631	2.82626281703212
22	17597619	17603360	429643	AC006946.15;CECR6	22	18200290	18204175	429763	.	601743	2.4357227415536	0.391189292513888	0.894794269966941	1.03565874684692	5.4115168309108	1.0526597509113	0.796404959720879	0.292866289236557	0.741735290800372	0.972146259259941	1.16861102764254	1.02545331906351	0.914892043627888	0.702037829499932	0.477128266733804	0	0.235873471438917
22	17597619	17603360	429643	AC006946.15;CECR6	22	18233101	18244780	429777	.	638451	3.46695534476597	1.53250951665248	0	0.418272115711846	7.93751303065113	1.1828362218417	0	0	0.771156142442371	0	0.715532188420346	0	0.312943321997734	0.7207524573546	0	0	2.17767409535178
22	17597619	17603360	429643	AC006946.15;CECR6	22	18247315	18248263	429779	.	647300	2.57137567961749	0.279161845673253	0.738581999261476	0.256388815692962	5.66178060798744	0.914335699690445	2.13598224599607	0.300056908657933	1.13429148182751	0.149767552600826	0.431128209094875	1.49260681835114	0	0.00908006423486896	0.279897611421197	0	0.0489150363734554
22	17597619	17603360	429643	AC006946.15;CECR6	22	18248264	18254611	429780	.	650948	3.54361496657689	0.757157063336135	2.03887146239007	1.52551562984111	10.0557362935851	0.239474394936357	0	0.804214956345242	3.87309775964139	1.43035885504665	2.15417141701171	1.49761224994518	1.32737208110099	0.00692449200996226	0	0.250990847221828	0.0466276436491464
22	17597619	17603360	429643	AC006946.15;CECR6	22	18266063	18266814	429782	.	665949	2.24857115225899	1.84595029863801	1.39858210063277	0	6.16753929595765	1.69821839924807	0.217997051139363	0.302655826060087	1.16407314666292	0.139246412055582	0	0.830188868816404	0.713196340886507	1.17455830335122	0.272256002576793	0.244938958440503	0.0371255275736555
22	17597619	17603360	429643	AC006946.15;CECR6	22	18266815	18274628	429783	.	670232	1.92971826260999	0	0.892909603649843	0	5.22761551344323	0	0	0	0.593006515823929	0	0.0727579373400662	0.372374673398851	0.30239904968497	0.120975112637309	0.464224470254169	0	0.835500118369409
22	17597619	17603360	429643	AC006946.15;CECR6	22	18555514	18559560	429849	.	957048	2.86983077834003	0	0	1.2562459591986	0.937313394209395	0.117417135183445	1.05108877959955	2.15587624976982	7.13323457300039	0	0.437205817199556	2.77670106423901	0.760171272314969	1.44030881703423	1.95395512075062	0.105973333420784	0
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17550262	17550938	429632	.	-92255	2.29559365191452	5.79534529025104	2.95652666757594	3.92736819417411	5.28544158286802	1.78043610580573	3.98505601084815	1.33940572730034	3.54344175478938	5.75123195084762	3.83922654907656	3.1779217684589	4.34415043589684	5.46786403482299	6.48540539641474	2.10495803316798	1.62982255592833
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17552986	17555028	429634	.	-88848	3.72916437351142	6.49144404096943	5.03003862638911	5.35597529731538	5.94340458158512	2.74259847441227	4.23980078051384	1.57962542635047	3.34677049665232	6.58602863187993	5.55389253328561	5.78052634330786	6.63220950398168	5.60693540006751	3.97166864062018	2.30229433169861	1.86163162298528
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17555029	17559590	429635	.	-85545	5.40960538434209	7.30744758842415	5.28755118947996	7.9210421863055	7.48326995376156	4.29961473051086	4.19928022677826	2.61582971189052	4.59804320221948	10.9964660761065	7.13431352465056	5.92274041800998	7.99727841441666	7.89424606184537	10.6417927864949	5.16437988366072	3.31663084792339
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17573134	17575925	429638	.	-68325	3.64738444080893	3.1070916026089	2.10140598332269	2.43944659221572	5.36367013790939	3.29088857201009	2.62452624838766	1.75854210472574	3.3447541444258	7.21197037244298	5.32096867603415	5.52553530821757	4.99685402755311	4.3332171574418	4.95012505283184	2.56948368149343	1.64328934554106
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17575926	17585348	429639	.	-62218	2.73222915249713	2.0795089270027	2.00326051468145	3.01283888865149	4.51084697765215	2.44932388926694	1.5902714787235	1.47348802775135	3.21037610534813	5.79236108533174	2.79413810929481	3.34433734743356	4.50610840945001	3.32073830115824	3.39210787172965	1.2775336713432	1.31396531535487
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17597181	17597618	429642	.	-45455	3.08234509109411	4.36286122515974	2.82528517562134	4.13996962000751	3.2325309705972	4.04141699918533	3.11166353250933	2.83535583595037	2.69304086940216	5.26404136377786	2.2610789676386	2.74215987464643	3.59976435754373	2.52712199072205	3.35014360239269	1.43495949886854	1.45558551194781
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17647560	17648837	429651	.	5344	3.00734067874767	7.17274429350255	6.36490169214452	6.75114594228646	4.39048327277656	3.61076147732568	4.95797744244386	4.0419052383472	2.10185224347329	2.9472144638026	2.24620269514315	3.31663405008608	2.21465531245622	2.6600232100928	3.01743898415641	2.73496922710263	1.66002008562715
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17827475	17830049	429677	.	185907	2.34934676698036	2.7458602310355	3.53693683906148	4.10887753333072	1.35625625845942	1.60402952152166	2.15359713252446	1.24206947051365	1.81176294025849	2.63890794168395	2.70508058551899	2.41375577650571	2.91773094327063	2.95187867102445	2.73291324160078	5.35723966386442	2.31312080974032
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17839550	17848230	429680	CECR2	201035	1.97902295878696	4.70041835134605	3.92851695876464	4.38873683105957	0.820243614326391	2.50709711742974	2.50880838838759	3.37784076811829	4.17182034526568	5.23302749559619	3.73023498302177	4.17765316207977	5.03200024915903	3.60719591763099	3.24828152744469	5.37005101198891	4.67279093887247
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17883094	17886999	429690	.	242192	0.954373746238725	2.04293643141452	3.29823918178803	2.95574008026696	0	0.882464003780947	2.169722603877	1.36054497662804	0.485973246874058	1.39658778414225	1.51280747050832	3.36741459966602	2.0605165728693	1.97433072933616	1.28006721730347	6.16706917696281	3.19958847372199
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17915358	17916013	429700	.	272831	1.40902394842783	4.54139858600553	2.08839828870555	4.75570568427471	0	1.79019953680185	2.9882242362751	2.23784901751207	0.905773351109668	2.85101806607393	2.60298955516201	0.883326541024673	2.07399620578262	1.40833074331755	2.18240691222713	6.73531689448583	2.78210501361353
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17946200	17952482	429712	.	306486	3.62609607057074	3.69861718476831	3.03068790434284	4.08235575306855	1.04087495717094	1.17099704070043	4.35501435910804	0.958688504628655	2.21229928792811	3.29571363746102	3.2543277015108	4.56686213229402	4.1866717151476	3.40623289305884	4.90140415512991	5.54361754604081	2.26106965581537
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17957479	17965791	429714	.	318780	2.89847458049374	2.99601467704568	2.69763908199529	3.05980846845437	0	0.779310275521241	2.33520284865297	1.66344219724387	0.524660100547579	3.47066131414133	2.958994863185	1.79026472099306	3.2351041303008	2.37025222076278	1.91896720240543	5.3034011427713	4.79448122446369
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17965792	17971057	429715	.	325570	5.62873213708651	7.95434637623139	8.57048658042878	6.41122017245599	1.10452354460644	2.5819990075972	5.28454608454666	5.021825896567	4.39512328361277	7.47873317242483	6.43868357196188	7.10732899716367	7.66217480950136	5.15501737524506	6.05397476783473	7.54970670209421	8.51287745932486
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17971058	17971923	429716	.	328636	8.84720008643738	13.5899212113491	13.1639396083586	13.9071684815713	0.725948159255942	6.56671322724263	13.9523875796613	3.45302460674928	5.66046414923128	12.1883274183543	11.9941567968922	8.47061423673584	12.0154834825202	8.86429937844194	5.09649777496308	13.764544851025	10.7378158730593
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17971924	17972667	429717	.	329441	7.57544468094941	18.2794150202616	11.7275693425951	14.7084050286027	0.612383203708887	8.34497400840413	10.5809725157485	4.17595163083205	5.5730484978907	15.2405690346745	14.6565659256751	9.23385281350251	10.0272509050946	8.09944334487403	9.70554553481585	15.4388282318881	14.7794233182282
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17972668	17977749	429718	.	332354	4.78003537951692	15.9594882273944	11.9565413234225	17.3384548581692	1.29473143723679	5.07189912725002	8.88670153696931	4.36094273783716	4.477705105149	11.1129853439638	11.7893828492679	3.68558496116105	12.659935955248	10.8015517751503	6.35500602938497	13.6588215313255	13.4558151788386
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17977750	17979338	429719	.	335689	9.46645025959421	29.448090181158	23.5269884911579	24.2001215260167	1.94418095865589	10.5718440053412	17.8598044040947	4.40542634742203	11.2769810835393	20.5058198316827	16.9414843272275	12.733096482914	12.7722596670725	15.9918921962706	13.006386871606	21.2423361362403	18.5532561922469
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17979339	17981530	429720	.	337580	11.76473016438	37.4817822282335	28.9403038939026	36.4702472645042	0.510914058556708	13.2498531809179	23.9124795540757	11.2297189399462	12.142611543727	25.8809896757472	26.0510062499658	18.1244157643025	19.3451203997781	22.6599221276278	16.8731036081485	29.5624919855221	27.7622684378819
22	17639413	17646297	429649	CECR5-AS1;CECR5	22	17981531	17989947	429721	.	342884	1.25648191628831	3.67905681029713	1.68686782249872	7.08245592486447	0	1.74678471595832	4.17572179153259	0.486594900392011	1.47093054540173	5.29372595586132	1.36378279895685	1.78766717193734	1.47663884697988	1.86255766211283	3.33062936406645	4.38559663935235	3.93611251435815
